correlation_measure,subgrouping,file_name,M,rho_xy,rho_uv,eta_x,eta_y,rho_true,rho_obs_hat,weight_type,mean_estimate,mean_se,coverage_true,coverage_obs,n_reps,corr_setting,eta_setting,scenario_label,bias_true,abs_bias_true,bias_obs,abs_bias_obs,coverage_true_dist,coverage_obs_dist,Y_subgrouping,X_subgrouping,est_cov
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.10061834611786726,0.08110587672589903,0.9231,0.9064,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=0",6.183461178672495e-4,6.183461178672495e-4,0.022230392403964183,0.022230392403964183,0.026899999999999924,0.04359999999999997,Severity,Severity,"0.101 (0.923, 0.906)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0,4,0,0.1,0.07838795371390307,OPW,0.04044502092815257,0.10747205438585704,0.8822,0.9027,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=0",-0.05955497907184744,0.05955497907184744,-0.037942932785750505,0.037942932785750505,0.06779999999999997,0.04730000000000001,Severity,Severity,"0.040 (0.882, 0.903)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0,4,0,0.1,0.07838795371390307,MOPW,0.031030405413358886,0.11375345475982589,0.8709,0.8887,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=0",-0.06896959458664112,0.06896959458664112,-0.047357548300544186,0.047357548300544186,0.07909999999999995,0.06129999999999991,Severity,Severity,"0.031 (0.871, 0.889)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0,4,4,0.1,0.09862308112210579,no_weight,0.09862308112210579,0.13778699335256894,0.8926,0.8937,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=4",-0.0013769188778942204,0.0013769188778942204,0,0,0.05740000000000001,0.056299999999999906,Severity,Severity,"0.099 (0.893, 0.894)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0,4,4,0.1,0.09862308112210579,CW,0.023136636752028223,0.15516030219620555,0.8727,0.8737,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=4",-0.07686336324797179,0.07686336324797179,-0.07548644437007757,0.07548644437007757,0.07729999999999992,0.07629999999999992,Severity,Severity,"0.023 (0.873, 0.874)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.10061137450968406,0.08826736788172718,0.9214,0.9206,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=4",6.113745096840567e-4,6.113745096840567e-4,0.001988293387578277,0.001988293387578277,0.02859999999999996,0.02939999999999998,Severity,Severity,"0.101 (0.921, 0.921)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0,4,4,0.1,0.09862308112210579,OPW,0.026739715627805617,0.11909821912609718,0.8729,0.8743,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=4",-0.0732602843721944,0.0732602843721944,-0.07188336549430016,0.07188336549430016,0.07709999999999995,0.07569999999999999,Severity,Severity,"0.027 (0.873, 0.874)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0,4,4,0.1,0.09862308112210579,MOPW,0.0044086254933521215,0.12663495393887453,0.8424,0.8438,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=4",-0.09559137450664788,0.09559137450664788,-0.09421445562875366,0.09421445562875366,0.10759999999999992,0.10619999999999996,Severity,Severity,"0.004 (0.842, 0.844)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,0,0,0.5,0.44500765709525697,no_weight,0.44500765709525697,0.12206404788841015,0.9054,0.8905,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0.5; eta_x=0, eta_y=0",-0.05499234290474303,0.05499234290474303,0,0,0.04459999999999997,0.0595,Severity,Severity,"0.445 (0.905, 0.890)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.12204530501731624,0.9059,0.8903,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0.5; eta_x=0, eta_y=0",-0.05499071869150629,0.05499071869150629,1.6242132367394468e-6,1.6242132367394468e-6,0.04409999999999992,0.059699999999999975,Severity,Severity,"0.445 (0.906, 0.890)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,0,0,0.5,0.44500765709525697,PPW,0.24844207807936408,0.06558516873216556,0.0248,0.1399,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0.5; eta_x=0, eta_y=0",-0.2515579219206359,0.2515579219206359,-0.1965655790158929,0.1965655790158929,0.9251999999999999,0.8100999999999999,Severity,Severity,"0.248 (0.025, 0.140)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,0,0,0.5,0.44500765709525697,OPW,0.283873396242588,0.08478954362275262,0.3077,0.5259,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0.5; eta_x=0, eta_y=0",-0.216126603757412,0.216126603757412,-0.16113426085266896,0.16113426085266896,0.6423,0.4240999999999999,Severity,Severity,"0.284 (0.308, 0.526)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,0,0,0.5,0.44500765709525697,MOPW,0.29762243989601944,0.08882894894904252,0.4043,0.5934,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0.5; eta_x=0, eta_y=0",-0.20237756010398056,0.20237756010398056,-0.14738521719923753,0.14738521719923753,0.5457,0.3565999999999999,Severity,Severity,"0.298 (0.404, 0.593)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,0,4,0.5,0.3499503407952157,no_weight,0.3499503407952157,0.12364215361481991,0.7855,0.8896,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=0, eta_y=4","rho_xy=0.5, rho_uv=0.5; eta_x=0, eta_y=4",-0.1500496592047843,0.1500496592047843,0,0,0.16449999999999998,0.06040000000000001,Severity,Severity,"0.350 (0.785, 0.890)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.12780863416312732,0.8403,0.8788,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=0, eta_y=4","rho_xy=0.5, rho_uv=0.5; eta_x=0, eta_y=4",-0.12992127226914113,0.12992127226914113,0.020128386935643172,0.020128386935643172,0.10969999999999991,0.07119999999999993,Severity,Severity,"0.370 (0.840, 0.879)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,0,4,0.5,0.3499503407952157,PPW,0.23719075688444113,0.07118790849621177,0.0328,0.6549,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=0, eta_y=4","rho_xy=0.5, rho_uv=0.5; eta_x=0, eta_y=4",-0.26280924311555887,0.26280924311555887,-0.11275958391077456,0.11275958391077456,0.9171999999999999,0.2950999999999999,Severity,Severity,"0.237 (0.033, 0.655)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,0,4,0.5,0.3499503407952157,OPW,0.26657169303663947,0.094140721718707715,0.3275,0.8317,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=0, eta_y=4","rho_xy=0.5, rho_uv=0.5; eta_x=0, eta_y=4",-0.23342830696336053,0.23342830696336053,-0.08337864775857623,0.08337864775857623,0.6224999999999999,0.11829999999999996,Severity,Severity,"0.267 (0.328, 0.832)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,0,4,0.5,0.3499503407952157,MOPW,0.2739962252690586,0.09940907510058627,0.4096,0.8373,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=0, eta_y=4","rho_xy=0.5, rho_uv=0.5; eta_x=0, eta_y=4",-0.2260037747309414,0.2260037747309414,-0.0759541155261571,0.0759541155261571,0.5404,0.11269999999999991,Severity,Severity,"0.274 (0.410, 0.837)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,4,0,0.5,0.35289893031915176,no_weight,0.35289893031915176,0.12377327287873315,0.7956,0.8867,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=4, eta_y=0","rho_xy=0.5, rho_uv=0.5; eta_x=4, eta_y=0",-0.14710106968084824,0.14710106968084824,0,0,0.15439999999999998,0.06329999999999991,Severity,Severity,"0.353 (0.796, 0.887)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.12768868911419606,0.8409,0.8782,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=4, eta_y=0","rho_xy=0.5, rho_uv=0.5; eta_x=4, eta_y=0",-0.12736349534180935,0.12736349534180935,0.019737574339038888,0.019737574339038888,0.10909999999999997,0.07179999999999997,Severity,Severity,"0.373 (0.841, 0.878)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,4,0,0.5,0.35289893031915176,PPW,0.2385773605533618,0.0713776441322243,0.0357,0.6506,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=4, eta_y=0","rho_xy=0.5, rho_uv=0.5; eta_x=4, eta_y=0",-0.26142263944663824,0.26142263944663824,-0.11432156976578997,0.11432156976578997,0.9143,0.2994,Severity,Severity,"0.239 (0.036, 0.651)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,4,0,0.5,0.35289893031915176,OPW,0.2684177813980869,0.09420859908507702,0.3339,0.8299,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=4, eta_y=0","rho_xy=0.5, rho_uv=0.5; eta_x=4, eta_y=0",-0.23158221860191308,0.23158221860191308,-0.08448114892106484,0.08448114892106484,0.6161,0.12009999999999998,Severity,Severity,"0.268 (0.334, 0.830)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,4,0,0.5,0.35289893031915176,MOPW,0.2760624873749532,0.09937945047775608,0.4094,0.8349,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=4, eta_y=0","rho_xy=0.5, rho_uv=0.5; eta_x=4, eta_y=0",-0.2239375126250468,0.2239375126250468,-0.07683644294419856,0.07683644294419856,0.5406,0.11509999999999998,Severity,Severity,"0.276 (0.409, 0.835)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,4,4,0.5,0.33655322250566944,no_weight,0.33655322250566944,0.12168239301452279,0.7473,0.8902,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=4, eta_y=4","rho_xy=0.5, rho_uv=0.5; eta_x=4, eta_y=4",-0.16344677749433056,0.16344677749433056,0,0,0.2027,0.059799999999999964,Severity,Severity,"0.337 (0.747, 0.890)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.1311857116915683,0.8319,0.8756,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=4, eta_y=4","rho_xy=0.5, rho_uv=0.5; eta_x=4, eta_y=4",-0.14083311187975311,0.14083311187975311,0.02261366561457745,0.02261366561457745,0.11809999999999998,0.07439999999999991,Severity,Severity,"0.359 (0.832, 0.876)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,4,4,0.5,0.33655322250566944,PPW,0.2473659103413331,0.07537206988642792,0.0691,0.7854,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=4, eta_y=4","rho_xy=0.5, rho_uv=0.5; eta_x=4, eta_y=4",-0.2526340896586669,0.2526340896586669,-0.08918731216433634,0.08918731216433634,0.8809,0.16459999999999997,Severity,Severity,"0.247 (0.069, 0.785)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,4,4,0.5,0.33655322250566944,OPW,0.27175520504342526,0.10053247850066893,0.3983,0.8723,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=4, eta_y=4","rho_xy=0.5, rho_uv=0.5; eta_x=4, eta_y=4",-0.22824479495657474,0.22824479495657474,-0.06479801746224417,0.06479801746224417,0.5517,0.07769999999999999,Severity,Severity,"0.272 (0.398, 0.872)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,4,4,0.5,0.33655322250566944,MOPW,0.27163794264529384,0.10621385654740004,0.4381,0.8629,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=4, eta_y=4","rho_xy=0.5, rho_uv=0.5; eta_x=4, eta_y=4",-0.22836205735470616,0.22836205735470616,-0.0649152798603756,0.0649152798603756,0.5119,0.08709999999999996,Severity,Severity,"0.272 (0.438, 0.863)"
