correlation_measure,subgrouping,M,rho_xy,rho_uv,eta_x,eta_y,rho_true,rho_obs_hat,best_weight_coverage_obs,mean_estimate,coverage_obs,coverage_obs_dist,coverage_true
Phi,L_Y_sev__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.9144,0.035599999999999965,0.7605
Phi,L_Y_sev__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.1874546451860911,no_weight,0.1874546451860911,0.9183,0.03169999999999995,0.4665
Phi,L_Y_sev__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.18584857151176185,no_weight,0.18584857151176185,0.9146,0.03539999999999999,0.4615
Phi,L_Y_sev__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.18607078613796055,no_weight,0.18607078613796055,0.9163,0.03369999999999995,0.3828
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.0655722078030616,no_weight,0.0655722078030616,0.913,0.03699999999999992,0.9118
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.04807481120209842,no_weight,0.04807481120209842,0.9152,0.03479999999999994,0.8986
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.04971493801351961,OPW,0.04614632370966697,0.9171,0.03289999999999993,0.9048
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.04971493801351961,MOPW,0.04614632370966697,0.9171,0.03289999999999993,0.9048
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.07613070214945887,OPW,0.04917511076875463,0.9164,0.03359999999999996,0.9044
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.07613070214945887,MOPW,0.04917511076875463,0.9164,0.03359999999999996,0.9044
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,no_weight,0.32896502905034614,0.916,0.03399999999999992,0.6878
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,no_weight,0.24103886468225041,0.9134,0.036599999999999966,0.2902
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,PPW,0.2500820813373449,0.9154,0.034599999999999964,0.1413
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,no_weight,0.2338878824323658,0.9116,0.03839999999999999,0.1998
Phi,L_Y_sev__K_X_sev,20,0,0,0,0,0,-0.002143151145344819,PPW,-9.627372087928238e-4,0.9298,0.020199999999999996,0.9304
Phi,L_Y_sev__K_X_sev,20,0,0,0,4,0,4.87479305226962e-4,PPW,2.1063106333743628e-4,0.9297,0.020299999999999985,0.9294
Phi,L_Y_sev__K_X_sev,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-5.765888954202886e-4,0.9263,0.023699999999999943,0.9264
Phi,L_Y_sev__K_X_sev,20,0,0,4,4,0,0.0419497695755974,no_weight,0.0419497695755974,0.9183,0.03169999999999995,0.8934
Phi,L_Y_sev__K_X_sev,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.9144,0.035599999999999965,0.7605
Phi,L_Y_sev__K_X_sev,20,0,0.5,0,4,0.4,0.1874546451860911,no_weight,0.1874546451860911,0.9183,0.03169999999999995,0.4665
Phi,L_Y_sev__K_X_sev,20,0,0.5,4,0,0.4,0.18584857151176185,no_weight,0.18584857151176185,0.9146,0.03539999999999999,0.4615
Phi,L_Y_sev__K_X_sev,20,0,0.5,4,4,0.4,0.18607078613796055,no_weight,0.18607078613796055,0.9163,0.03369999999999995,0.3828
Phi,L_Y_sev__K_X_sev,20,0.5,0,0,0,0.1,0.0655722078030616,MOPW,0.046610814380953866,0.9134,0.036599999999999966,0.8827
Phi,L_Y_sev__K_X_sev,20,0.5,0,0,4,0.1,0.04807481120209842,no_weight,0.04807481120209842,0.9152,0.03479999999999994,0.8986
Phi,L_Y_sev__K_X_sev,20,0.5,0,4,0,0.1,0.04971493801351961,no_weight,0.04971493801351961,0.9161,0.03389999999999993,0.9051
Phi,L_Y_sev__K_X_sev,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.07513306252502404,0.9208,0.029200000000000004,0.9244
Phi,L_Y_sev__K_X_sev,20,0.5,0.5,0,0,0.5,0.32896502905034614,no_weight,0.32896502905034614,0.916,0.03399999999999992,0.6878
Phi,L_Y_sev__K_X_sev,20,0.5,0.5,0,4,0.5,0.24103886468225041,no_weight,0.24103886468225041,0.9134,0.036599999999999966,0.2902
Phi,L_Y_sev__K_X_sev,20,0.5,0.5,4,0,0.5,0.2431820216347617,OPW,0.21602396828105558,0.9125,0.03749999999999998,0.1327
Phi,L_Y_sev__K_X_sev,20,0.5,0.5,4,4,0.5,0.2338878824323658,OPW,0.21701955128118858,0.9156,0.034399999999999986,0.1627
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-0.006391163245852189,0.9444,0.005599999999999938,0.9437
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,0.0011497254969060184,0.9484,0.0015999999999999348,0.9482
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,0.001523719510404683,0.943,0.007000000000000006,0.9428
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.02220551430211804,0.9174,0.03259999999999996,0.9257
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.8965,0.05349999999999999,0.9066
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0,0.5,0,4,0.4,0.26765341299895035,no_weight,0.26765341299895035,0.8933,0.05669999999999997,0.8086
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0,0.5,4,0,0.4,0.2656299057933091,no_weight,0.2656299057933091,0.8934,0.056599999999999984,0.8092
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0,0.5,4,4,0.4,0.2578814700888697,no_weight,0.2578814700888697,0.8883,0.06169999999999998,0.7704
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0,0,0,0.1,0.09585541604081727,CW,0.0958507564314913,0.8965,0.05349999999999999,0.897
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0,0,4,0.1,0.07648456165768563,no_weight,0.07648456165768563,0.8997,0.0502999999999999,0.8974
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0,4,0,0.1,0.07838795371390307,no_weight,0.07838795371390307,0.8983,0.05169999999999997,0.8989
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.10679006546980466,0.9173,0.03269999999999995,0.9197
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,no_weight,0.44500765709525697,0.8905,0.0595,0.9054
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,no_weight,0.3499503407952157,0.8896,0.06040000000000001,0.7855
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,no_weight,0.35289893031915176,0.8867,0.06329999999999991,0.7956
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,no_weight,0.33655322250566944,0.8902,0.059799999999999964,0.7473
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0,0,0,0,0,-0.002375668975605485,PPW,0.005205018727357461,0.9453,0.0046999999999999265,0.9463
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,-0.0014768346593275266,0.9452,0.0047999999999999154,0.9452
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,0.01655193209447446,0.9365,0.013499999999999956,0.9365
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.02160748640470587,0.9195,0.03049999999999997,0.9248
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.8965,0.05349999999999999,0.9066
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0,0.5,0,4,0.4,0.26765341299895035,no_weight,0.26765341299895035,0.8933,0.05669999999999997,0.8086
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0,0.5,4,0,0.4,0.2656299057933091,no_weight,0.2656299057933091,0.8934,0.056599999999999984,0.8092
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0,0.5,4,4,0.4,0.2578814700888697,no_weight,0.2578814700888697,0.8883,0.06169999999999998,0.7704
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0,0,0,0.1,0.09585541604081727,CW,0.0958507564314913,0.8965,0.05349999999999999,0.897
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0,0,4,0.1,0.07648456165768563,no_weight,0.07648456165768563,0.8997,0.0502999999999999,0.8974
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0,4,0,0.1,0.07838795371390307,no_weight,0.07838795371390307,0.8983,0.05169999999999997,0.8989
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.10922942381651932,0.9261,0.02389999999999992,0.927
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,no_weight,0.44500765709525697,0.8905,0.0595,0.9054
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,no_weight,0.3499503407952157,0.8896,0.06040000000000001,0.7855
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,no_weight,0.35289893031915176,0.8867,0.06329999999999991,0.7956
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,no_weight,0.33655322250566944,0.8902,0.059799999999999964,0.7473
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0,0,0,0,0,-0.002375668975605485,PPW,0.01734641968613192,0.9306,0.019399999999999973,0.9327
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,-0.005007434201827552,0.936,0.013999999999999901,0.9358
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,0.03430110406672591,0.9042,0.04579999999999995,0.9042
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.041846518765637684,0.917,0.03299999999999992,0.8977
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.8965,0.05349999999999999,0.9066
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0,0.5,0,4,0.4,0.26765341299895035,no_weight,0.26765341299895035,0.8933,0.05669999999999997,0.8086
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0,0.5,4,0,0.4,0.2656299057933091,PPW,0.23231324681299162,0.8937,0.056299999999999906,0.6123
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.2578814700888697,PPW,0.22698255298391565,0.8964,0.05359999999999998,0.5998
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0,0,0,0.1,0.09585541604081727,CW,0.0958507564314913,0.8965,0.05349999999999999,0.897
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.11685304164366991,0.9042,0.04579999999999995,0.9238
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0,4,0,0.1,0.07838795371390307,no_weight,0.07838795371390307,0.8983,0.05169999999999997,0.8989
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.13783175864929673,0.8966,0.0534,0.898
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0,4,4,0.1,0.09862308112210579,OPW,0.0938231915158433,0.8966,0.0534,0.8966
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,OPW,0.41651974597340824,0.8986,0.0514,0.8564
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,OPW,0.34032157293414567,0.9019,0.04809999999999992,0.7114
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,no_weight,0.35289893031915176,0.8867,0.06329999999999991,0.7956
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,PPW,0.3547966163795165,0.8912,0.05879999999999996,0.7134
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-0.0014348194026008725,0.9267,0.023299999999999987,0.9263
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,-1.2085737380124846e-5,0.93,0.019999999999999907,0.9296
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,0.008171135713094657,0.9203,0.02969999999999995,0.9205
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.03364576406828139,0.9205,0.02949999999999997,0.9054
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.8965,0.05349999999999999,0.9066
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.26765341299895035,no_weight,0.26765341299895035,0.8933,0.05669999999999997,0.8086
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.2656299057933091,no_weight,0.2656299057933091,0.8934,0.056599999999999984,0.8092
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.2578814700888697,no_weight,0.2578814700888697,0.8883,0.06169999999999998,0.7704
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.09585541604081727,CW,0.0958507564314913,0.8965,0.05349999999999999,0.897
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.07648456165768563,no_weight,0.07648456165768563,0.8997,0.0502999999999999,0.8974
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.07838795371390307,no_weight,0.07838795371390307,0.8983,0.05169999999999997,0.8989
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.11260169070202947,0.9074,0.04259999999999997,0.908
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,no_weight,0.44500765709525697,0.8905,0.0595,0.9054
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,OPW,0.3399837101016395,0.8942,0.05579999999999996,0.6644
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,MOPW,0.3399837101016395,0.8942,0.05579999999999996,0.6644
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,PPW,0.3336817154933181,0.9109,0.03909999999999991,0.5023
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,PPW,0.3147451786901286,0.9087,0.0413,0.4238
Spearman,L_Y_dich_1_5__K_X_sev,20,0,0,0,0,0,-0.002375668975605485,PPW,-5.97562633313004e-4,0.9357,0.01429999999999998,0.9345
Spearman,L_Y_dich_1_5__K_X_sev,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,-6.263381422425125e-5,0.9369,0.0131,0.9365
Spearman,L_Y_dich_1_5__K_X_sev,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,0.01091946319978805,0.9228,0.027200000000000002,0.9229
Spearman,L_Y_dich_1_5__K_X_sev,20,0,0,4,4,0,0.040312115589658276,PPW,0.027161639167387144,0.9213,0.028699999999999948,0.9051
Spearman,L_Y_dich_1_5__K_X_sev,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.8965,0.05349999999999999,0.9066
Spearman,L_Y_dich_1_5__K_X_sev,20,0,0.5,0,4,0.4,0.26765341299895035,no_weight,0.26765341299895035,0.8933,0.05669999999999997,0.8086
Spearman,L_Y_dich_1_5__K_X_sev,20,0,0.5,4,0,0.4,0.2656299057933091,no_weight,0.2656299057933091,0.8934,0.056599999999999984,0.8092
Spearman,L_Y_dich_1_5__K_X_sev,20,0,0.5,4,4,0.4,0.2578814700888697,no_weight,0.2578814700888697,0.8883,0.06169999999999998,0.7704
Spearman,L_Y_dich_1_5__K_X_sev,20,0.5,0,0,0,0.1,0.09585541604081727,OPW,0.10883485348689116,0.8996,0.0504,0.902
Spearman,L_Y_dich_1_5__K_X_sev,20,0.5,0,0,4,0.1,0.07648456165768563,OPW,0.055839738001165054,0.9022,0.047799999999999954,0.8974
Spearman,L_Y_dich_1_5__K_X_sev,20,0.5,0,4,0,0.1,0.07838795371390307,no_weight,0.07838795371390307,0.8983,0.05169999999999997,0.8989
Spearman,L_Y_dich_1_5__K_X_sev,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.12663939990503761,0.9002,0.049799999999999955,0.9021
Spearman,L_Y_dich_1_5__K_X_sev,20,0.5,0.5,0,0,0.5,0.44500765709525697,no_weight,0.44500765709525697,0.8905,0.0595,0.9054
Spearman,L_Y_dich_1_5__K_X_sev,20,0.5,0.5,0,4,0.5,0.3499503407952157,no_weight,0.3499503407952157,0.8896,0.06040000000000001,0.7855
Spearman,L_Y_dich_1_5__K_X_sev,20,0.5,0.5,4,0,0.5,0.35289893031915176,no_weight,0.35289893031915176,0.8867,0.06329999999999991,0.7956
Spearman,L_Y_dich_1_5__K_X_sev,20,0.5,0.5,4,4,0.5,0.33655322250566944,no_weight,0.33655322250566944,0.8902,0.059799999999999964,0.7473
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0,0,0,0,0,-0.002375668975605485,PPW,0.005870072567931445,0.9435,0.00649999999999995,0.9455
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,0.01570089052491963,0.9348,0.015199999999999991,0.935
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,-0.001175885411272644,0.9427,0.007299999999999973,0.9428
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.021649651922126777,0.9242,0.025799999999999934,0.9241
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.8965,0.05349999999999999,0.9066
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0,0.5,0,4,0.4,0.26765341299895035,no_weight,0.26765341299895035,0.8933,0.05669999999999997,0.8086
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0,0.5,4,0,0.4,0.2656299057933091,no_weight,0.2656299057933091,0.8934,0.056599999999999984,0.8092
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0,0.5,4,4,0.4,0.2578814700888697,no_weight,0.2578814700888697,0.8883,0.06169999999999998,0.7704
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0,0,0,0.1,0.09585541604081727,CW,0.0958507564314913,0.8965,0.05349999999999999,0.897
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0,0,4,0.1,0.07648456165768563,no_weight,0.07648456165768563,0.8997,0.0502999999999999,0.8974
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0,4,0,0.1,0.07838795371390307,OPW,0.06424592605797419,0.899,0.050999999999999934,0.9031
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.10955612554297163,0.9234,0.026599999999999957,0.9242
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,no_weight,0.44500765709525697,0.8905,0.0595,0.9054
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,no_weight,0.3499503407952157,0.8896,0.06040000000000001,0.7855
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,no_weight,0.35289893031915176,0.8867,0.06329999999999991,0.7956
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,no_weight,0.33655322250566944,0.8902,0.059799999999999964,0.7473
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-0.006725981011210672,0.947,0.0030000000000000027,0.9459
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,-0.016195630247132456,0.9363,0.013699999999999934,0.9361
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,-0.0158215081874876,0.9339,0.016100000000000003,0.9338
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0,0,4,4,0,0.040312115589658276,CW,0.04215106692800163,0.8999,0.05009999999999992,0.8874
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.8965,0.05349999999999999,0.9066
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0,0.5,0,4,0.4,0.26765341299895035,no_weight,0.26765341299895035,0.8933,0.05669999999999997,0.8086
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0,0.5,4,0,0.4,0.2656299057933091,no_weight,0.2656299057933091,0.8934,0.056599999999999984,0.8092
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0,0.5,4,4,0.4,0.2578814700888697,no_weight,0.2578814700888697,0.8883,0.06169999999999998,0.7704
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0,0,0,0.1,0.09585541604081727,MOPW,0.10534269652317813,0.8979,0.052099999999999924,0.9015
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0,0,4,0.1,0.07648456165768563,OPW,0.06129348802470398,0.9057,0.044300000000000006,0.8997
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0,4,0,0.1,0.07838795371390307,OPW,0.06094899151545009,0.9077,0.042300000000000004,0.9
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.07210986723435894,0.9397,0.010299999999999976,0.9387
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,no_weight,0.44500765709525697,0.8905,0.0595,0.9054
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,no_weight,0.3499503407952157,0.8896,0.06040000000000001,0.7855
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,no_weight,0.35289893031915176,0.8867,0.06329999999999991,0.7956
Spearman,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,no_weight,0.33655322250566944,0.8902,0.059799999999999964,0.7473
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-0.018844214345398746,0.9337,0.01629999999999998,0.9336
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0,0,0,4,0,-1.9513642820493112e-4,CW,-2.6360312591843332e-5,0.9042,0.04579999999999995,0.9043
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,-0.03407712104874826,0.9033,0.046699999999999964,0.9033
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0,0,4,4,0,0.040312115589658276,CW,0.04215106692800163,0.8999,0.05009999999999992,0.8874
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.8965,0.05349999999999999,0.9066
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0,0.5,0,4,0.4,0.26765341299895035,no_weight,0.26765341299895035,0.8933,0.05669999999999997,0.8086
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0,0.5,4,0,0.4,0.2656299057933091,OPW,0.24200489427608238,0.8935,0.056499999999999995,0.7549
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.2578814700888697,OPW,0.23112450913019328,0.8906,0.05940000000000001,0.737
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0,0,0,0.1,0.09585541604081727,CW,0.0958507564314913,0.8965,0.05349999999999999,0.897
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.07359205357127425,0.9362,0.013799999999999923,0.9324
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.0969956059430998,0.9128,0.03720000000000001,0.9209
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.06580657363807021,0.9143,0.035699999999999954,0.9137
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,no_weight,0.44500765709525697,0.8905,0.0595,0.9054
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,no_weight,0.3499503407952157,0.8896,0.06040000000000001,0.7855
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,PPW,0.304772597300496,0.8919,0.05809999999999993,0.5136
Spearman,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,OPW,0.33311174347883427,0.8978,0.05219999999999991,0.7503
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-0.0012318793417447624,0.9283,0.02169999999999994,0.9283
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,-5.313370478529068e-5,0.9294,0.02059999999999995,0.9294
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,-0.008029803560536423,0.9183,0.03169999999999995,0.9183
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.01945495389903421,0.9168,0.03320000000000001,0.9176
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.8965,0.05349999999999999,0.9066
Spearman,L_Y_dich_2_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.26765341299895035,no_weight,0.26765341299895035,0.8933,0.05669999999999997,0.8086
