correlation_measure,subgrouping,M,rho_xy,rho_uv,eta_x,eta_y,rho_true,rho_obs_hat,best_weight_coverage_true,mean_estimate,coverage_true,coverage_true_dist,coverage_obs
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-0.001115516384303056,0.9251,0.024899999999999922,0.92490000000000006
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,-0.008453158910926102,0.922,0.027999999999999914,0.9219
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,-2.4004667339798424e-4,0.9213,0.028699999999999948,0.9213
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.01953159060800797,0.9169,0.03309999999999991,0.9172
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0,0,0,0.1,0.09585541604081727,CW,0.0958507564314913,0.897,0.052999999999999936,0.8965
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.10995144206976468,0.9107,0.0393,0.8924
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.1253515093614554,0.9027,0.04730000000000001,0.8739
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.10404761076187659,0.914,0.03599999999999992,0.9128
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.9059,0.04409999999999992,0.8903
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.8403,0.10969999999999991,0.8788
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.8409,0.10909999999999997,0.8782
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.8319,0.11809999999999998,0.8756
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-0.0014546520793047044,0.9252,0.024799999999999933,0.9241
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,-0.025274634895119434,0.9153,0.03469999999999995,0.9153
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,-7.248417898475545e-4,0.908,0.041999999999999926,0.908
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.028065535749561932,0.902,0.04799999999999993,0.9068
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0,0,0,0.1,0.09585541604081727,CW,0.0958507564314913,0.897,0.052999999999999936,0.8965
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.09706236148720902,0.9148,0.03520000000000001,0.9076
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.11883783221817676,0.9057,0.044300000000000006,0.895
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.10136269005952067,0.9083,0.04169999999999996,0.9083
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,OPW,0.4563346367436528,0.9073,0.04269999999999996,0.8833
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,MOPW,0.4563346367436528,0.9073,0.04269999999999996,0.8833
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,OPW,0.3814912298447687,0.8558,0.09419999999999995,0.8699
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,MOPW,0.3814912298447687,0.8558,0.09419999999999995,0.8699
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,OPW,0.4181577547652246,0.8938,0.05619999999999992,0.8307
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,MOPW,0.4181577547652246,0.8938,0.05619999999999992,0.8307
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,OPW,0.40183404835507563,0.8848,0.06519999999999992,0.8406
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,MOPW,0.40183404835507563,0.8848,0.06519999999999992,0.8406
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002375668975605485,no_weight,-0.002375668975605485,0.9044,0.045599999999999974,0.9046
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,4,0,-1.9513642820493112e-4,CW,-2.6360312591843332e-5,0.9043,0.04569999999999996,0.9042
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,-2.6360312591843332e-5,0.9043,0.04569999999999996,0.9042
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,4,0,-1.9513642820493112e-4,OPW,-2.6360312591843332e-5,0.9043,0.04569999999999996,0.9042
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,4,0,-1.9513642820493112e-4,MOPW,-2.6360312591843332e-5,0.9043,0.04569999999999996,0.9042
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,4,0,0,-2.2576498978818884e-5,CW,-5.12575736102407e-4,0.8927,0.05729999999999991,0.8927
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,-5.12575736102407e-4,0.8927,0.05729999999999991,0.8927
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,4,0,0,-2.2576498978818884e-5,OPW,-5.12575736102407e-4,0.8927,0.05729999999999991,0.8927
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,4,0,0,-2.2576498978818884e-5,MOPW,-5.12575736102407e-4,0.8927,0.05729999999999991,0.8927
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,4,4,0,0.040312115589658276,no_weight,0.040312115589658276,0.8877,0.06229999999999991,0.8952
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.3438918581517482,PPW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.3438918581517482,OPW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.3438918581517482,MOPW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.26765341299895035,PPW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.26765341299895035,OPW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.26765341299895035,MOPW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.2656299057933091,PPW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.2656299057933091,OPW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.2656299057933091,MOPW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.2578814700888697,PPW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.2578814700888697,OPW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.2578814700888697,MOPW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.09585541604081727,CW,0.0958507564314913,0.897,0.052999999999999936,0.8965
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.09585541604081727,PPW,0.0958507564314913,0.897,0.052999999999999936,0.8965
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.09585541604081727,OPW,0.0958507564314913,0.897,0.052999999999999936,0.8965
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.09585541604081727,MOPW,0.0958507564314913,0.897,0.052999999999999936,0.8965
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.07648456165768563,no_weight,0.07648456165768563,0.8974,0.05259999999999998,0.8997
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.07838795371390307,no_weight,0.07838795371390307,0.8989,0.05109999999999992,0.8983
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.09862308112210579,no_weight,0.09862308112210579,0.8926,0.05740000000000001,0.8937
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.9059,0.04409999999999992,0.8903
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,PPW,0.4450092813084937,0.9059,0.04409999999999992,0.8903
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,OPW,0.4450092813084937,0.9059,0.04409999999999992,0.8903
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,MOPW,0.4450092813084937,0.9059,0.04409999999999992,0.8903
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.8403,0.10969999999999991,0.8788
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,PPW,0.37007872773085887,0.8403,0.10969999999999991,0.8788
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,OPW,0.37007872773085887,0.8403,0.10969999999999991,0.8788
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,MOPW,0.37007872773085887,0.8403,0.10969999999999991,0.8788
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.8409,0.10909999999999997,0.8782
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,PPW,0.37263650465819065,0.8409,0.10909999999999997,0.8782
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,OPW,0.37263650465819065,0.8409,0.10909999999999997,0.8782
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,MOPW,0.37263650465819065,0.8409,0.10909999999999997,0.8782
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.8319,0.11809999999999998,0.8756
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,PPW,0.3591668881202469,0.8319,0.11809999999999998,0.8756
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,OPW,0.3591668881202469,0.8319,0.11809999999999998,0.8756
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,MOPW,0.3591668881202469,0.8319,0.11809999999999998,0.8756
Spearman,L_Y_dich_4_5__K_X_sev,20,0,0,0,0,0,-0.002375668975605485,PPW,-9.725811063779679e-4,0.9224,0.027599999999999958,0.9231
Spearman,L_Y_dich_4_5__K_X_sev,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,-4.26504096592089e-5,0.9225,0.02749999999999997,0.9221
Spearman,L_Y_dich_4_5__K_X_sev,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,-2.2970290751477476e-4,0.9136,0.03639999999999999,0.9136
Spearman,L_Y_dich_4_5__K_X_sev,20,0,0,4,4,0,0.040312115589658276,PPW,0.03243869357590652,0.9029,0.04709999999999992,0.9142
Spearman,L_Y_dich_4_5__K_X_sev,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_dich_4_5__K_X_sev,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_dich_4_5__K_X_sev,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_dich_4_5__K_X_sev,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_dich_4_5__K_X_sev,20,0.5,0,0,0,0.1,0.09585541604081727,CW,0.0958507564314913,0.897,0.052999999999999936,0.8965
Spearman,L_Y_dich_4_5__K_X_sev,20,0.5,0,0,4,0.1,0.07648456165768563,OPW,0.1003120525820913,0.9016,0.0484,0.8928
Spearman,L_Y_dich_4_5__K_X_sev,20,0.5,0,0,4,0.1,0.07648456165768563,MOPW,0.1003120525820913,0.9016,0.0484,0.8928
Spearman,L_Y_dich_4_5__K_X_sev,20,0.5,0,4,0,0.1,0.07838795371390307,no_weight,0.07838795371390307,0.8989,0.05109999999999992,0.8983
Spearman,L_Y_dich_4_5__K_X_sev,20,0.5,0,4,4,0.1,0.09862308112210579,OPW,0.10391736643822325,0.8996,0.0504,0.8982
Spearman,L_Y_dich_4_5__K_X_sev,20,0.5,0,4,4,0.1,0.09862308112210579,MOPW,0.10391736643822325,0.8996,0.0504,0.8982
Spearman,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.9059,0.04409999999999992,0.8903
Spearman,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.8403,0.10969999999999991,0.8788
Spearman,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.8409,0.10909999999999997,0.8782
Spearman,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.8319,0.11809999999999998,0.8756
Spearman,L_Y_sev__K_X_dich_1_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-6.055034861194266e-4,0.9379,0.0121,0.9374
Spearman,L_Y_sev__K_X_dich_1_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,0.00980093404113377,0.9267,0.023299999999999987,0.9267
Spearman,L_Y_sev__K_X_dich_1_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,4.937217774527043e-4,0.9309,0.019100000000000006,0.9309
Spearman,L_Y_sev__K_X_dich_1_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.02720483255397886,0.9073,0.04269999999999996,0.9223
Spearman,L_Y_sev__K_X_dich_1_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_sev__K_X_dich_1_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_sev__K_X_dich_1_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_sev__K_X_dich_1_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_sev__K_X_dich_1_5,20,0.5,0,0,0,0.1,0.09585541604081727,OPW,0.1083013461495191,0.9016,0.0484,0.8988
Spearman,L_Y_sev__K_X_dich_1_5,20,0.5,0,0,4,0.1,0.07648456165768563,OPW,0.08981607525691675,0.9054,0.04459999999999997,0.8917
Spearman,L_Y_sev__K_X_dich_1_5,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.11711646312540308,0.913,0.03699999999999992,0.8772
Spearman,L_Y_sev__K_X_dich_1_5,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.12611132257902796,0.8982,0.05179999999999996,0.8954
Spearman,L_Y_sev__K_X_dich_1_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.9059,0.04409999999999992,0.8903
Spearman,L_Y_sev__K_X_dich_1_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.8403,0.10969999999999991,0.8788
Spearman,L_Y_sev__K_X_dich_1_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.8409,0.10909999999999997,0.8782
Spearman,L_Y_sev__K_X_dich_1_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.8319,0.11809999999999998,0.8756
Spearman,L_Y_sev__K_X_dich_2_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-6.514905270611903e-4,0.9347,0.01529999999999998,0.9354
Spearman,L_Y_sev__K_X_dich_2_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,-0.011045658868871953,0.9253,0.024699999999999944,0.9252
Spearman,L_Y_sev__K_X_dich_2_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,5.76397556892089e-4,0.9354,0.014599999999999946,0.9354
Spearman,L_Y_sev__K_X_dich_2_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.002472191764448303,0.9241,0.025899999999999923,0.8986
Spearman,L_Y_sev__K_X_dich_2_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_sev__K_X_dich_2_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_sev__K_X_dich_2_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_sev__K_X_dich_2_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_sev__K_X_dich_2_5,20,0.5,0,0,0,0.1,0.09585541604081727,OPW,0.10908381736923778,0.9016,0.0484,0.9002
Spearman,L_Y_sev__K_X_dich_2_5,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.1142676758828396,0.916,0.03399999999999992,0.8855
Spearman,L_Y_sev__K_X_dich_2_5,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.1212353773343505,0.914,0.03599999999999992,0.8792
Spearman,L_Y_sev__K_X_dich_2_5,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.10540908156789404,0.9205,0.02949999999999997,0.9208
Spearman,L_Y_sev__K_X_dich_2_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.9059,0.04409999999999992,0.8903
Spearman,L_Y_sev__K_X_dich_2_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.8403,0.10969999999999991,0.8788
Spearman,L_Y_sev__K_X_dich_2_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.8409,0.10909999999999997,0.8782
Spearman,L_Y_sev__K_X_dich_2_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.8319,0.11809999999999998,0.8756
Spearman,L_Y_sev__K_X_dich_3_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-0.0012497623619520844,0.9353,0.014699999999999935,0.9365
Spearman,L_Y_sev__K_X_dich_3_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,-0.030505023764606745,0.9122,0.037799999999999945,0.9125
Spearman,L_Y_sev__K_X_dich_3_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,1.688886788048266e-4,0.9118,0.0381999999999999,0.9119
Spearman,L_Y_sev__K_X_dich_3_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.0071171373243781935,0.9102,0.039799999999999947,0.9049
Spearman,L_Y_sev__K_X_dich_3_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_sev__K_X_dich_3_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_sev__K_X_dich_3_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_sev__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_sev__K_X_dich_3_5,20,0.5,0,0,0,0.1,0.09585541604081727,CW,0.0958507564314913,0.897,0.052999999999999936,0.8965
Spearman,L_Y_sev__K_X_dich_3_5,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.10688894721079883,0.9184,0.03159999999999996,0.9061
Spearman,L_Y_sev__K_X_dich_3_5,20,0.5,0,4,0,0.1,0.07838795371390307,no_weight,0.07838795371390307,0.8989,0.05109999999999992,0.8983
Spearman,L_Y_sev__K_X_dich_3_5,20,0.5,0,4,4,0.1,0.09862308112210579,OPW,0.08320571186115278,0.9045,0.045499999999999985,0.9035
Spearman,L_Y_sev__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.9059,0.04409999999999992,0.8903
Spearman,L_Y_sev__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.8403,0.10969999999999991,0.8788
Spearman,L_Y_sev__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.8409,0.10909999999999997,0.8782
Spearman,L_Y_sev__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.8319,0.11809999999999998,0.8756
Spearman,L_Y_sev__K_X_dich_4_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-0.0014166612596313017,0.9251,0.024899999999999922,0.9247
Spearman,L_Y_sev__K_X_dich_4_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,-5.343902304650142e-4,0.9179,0.032099999999999906,0.918
Spearman,L_Y_sev__K_X_dich_4_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,3.554938669540545e-4,0.9187,0.031299999999999994,0.9187
Spearman,L_Y_sev__K_X_dich_4_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.03276574022996793,0.9006,0.0494,0.9124
Spearman,L_Y_sev__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_sev__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_sev__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_sev__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_sev__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.09585541604081727,CW,0.0958507564314913,0.897,0.052999999999999936,0.8965
Spearman,L_Y_sev__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.07648456165768563,no_weight,0.07648456165768563,0.8974,0.05259999999999998,0.8997
Spearman,L_Y_sev__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.07838795371390307,no_weight,0.07838795371390307,0.8989,0.05109999999999992,0.8983
Spearman,L_Y_sev__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.09862308112210579,OPW,0.10346496387941549,0.9018,0.04819999999999991,0.9013
Spearman,L_Y_sev__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.09862308112210579,MOPW,0.10346496387941549,0.9018,0.04819999999999991,0.9013
Spearman,L_Y_sev__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.9059,0.04409999999999992,0.8903
Spearman,L_Y_sev__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.8403,0.10969999999999991,0.8788
Spearman,L_Y_sev__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.8409,0.10909999999999997,0.8782
